Source,SourceLong,Target,Dramatist,Play_Title,Play_Title_Short,Act,Scene,Line_Number,Speaker,Location,Line,Physical_Location,Location_Score,In_London_Or_London,Mentioned_as_Location,Purpose,Location1,Location_General,Location_Specific,Details
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.2.19,3120,Ben Jonson,The Alchemist,Alchemist,5,2,19,Lovewit,Hoxton,"In threaves these ten weeks, as to a second Hoxton",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Hoxton,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.2.20,2116,Ben Jonson,The Alchemist,Alchemist,5,2,20,Lovewit,Pimlico,In days of Pimlico and Eye-bright!,TRUE,(2) General London Location,FALSE,TRUE,Location,England,Pimlico,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.2.20,1247,Ben Jonson,The Alchemist,Alchemist,5,2,20,Lovewit,Hoxton Eye-Bright tavern,In days of Pimlico and Eye-bright!,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Hoxton,Hoxton Eye-Bright tavern,"At this date, Hoxton was outside London."
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.2.22,4005,Ben Jonson,The Alchemist,Alchemist,5,2,22,Lovewit,France,Of coaches and gallants. One in a French hood,TRUE,(4) Europe,FALSE,FALSE,Nationality,France,,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.3.11,1262,Ben Jonson,The Alchemist,Alchemist,5,3,11,Face,Lovewit's house,Another man's house?,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Lovewit's house,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.3.21,1262,Ben Jonson,The Alchemist,Alchemist,5,3,21,Face,Lovewit's house,"You do mistake the house, sir!",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Lovewit's house,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.3.46,1262,Ben Jonson,The Alchemist,Alchemist,5,3,46,Ananias,Lovewit's house,Is in the house.,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Lovewit's house,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.3.54,1206,Ben Jonson,The Alchemist,Alchemist,5,3,54,Lovewit,Bethlehem Royal Hospital,The world's turned Bedlam.,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Bethlehem Royal Hospital,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.3.55,1289,Ben Jonson,The Alchemist,Alchemist,5,3,55,Face,St Katherine's Hospital,"Out of Saint Katherine's, where they use to keep",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,St Katherine's Hospital,Hospital located in St Katherine's district of London
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.3.83,1262,Ben Jonson,The Alchemist,Alchemist,5,3,83,Face,Lovewit's house,And only pardon me th'abuse  of your house:,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Lovewit's house,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.3.87,4017,Ben Jonson,The Alchemist,Alchemist,5,3,87,Face,Spain,Tis but your putting on a Spanish cloak.,TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.3,6004,Ben Jonson,The Alchemist,Alchemist,5,4,3,Dapper,Fairyland,I hope my aunt of Fairy will forgive me.,FALSE,(6) Not on Earth,FALSE,FALSE,Descriptor,Fairyland,,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.41,1243,Ben Jonson,The Alchemist,Alchemist,5,4,41,Subtle,Holborn Woolsack tavern,Her Grace would ya' you eat no more Woolsack pies,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Holborn Woolsack tavern,This tavern must be near to a Dagger tavern in Holborn as Jonson in two plays equates them in one sentence as being within proximity.
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.42,1241,Ben Jonson,The Alchemist,Alchemist,5,4,42,Subtle,Holborn Dagger tavern,Nor Dagger furmety.,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Holborn Dagger tavern,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.43,1239,Ben Jonson,The Alchemist,Alchemist,5,4,43,Doll,Heaven tavern near Westminster Hall,In Heaven and Hell.,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Heaven tavern near Westminster Hall,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.43,1240,Ben Jonson,The Alchemist,Alchemist,5,4,43,Doll,Hell tavern near Westminster Hall,In Heaven and Hell.,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Hell tavern near Westminster Hall,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.55,6004,Ben Jonson,The Alchemist,Alchemist,5,4,55,Doll,Fairyland,And some twelve thousand acres of Fairyland,FALSE,(6) Not on Earth,FALSE,TRUE,Location,Fairyland,,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.76,3129,Ben Jonson,The Alchemist,Alchemist,5,4,76,Subtle,Ratcliffe,Eastward for Ratcliffe,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Ratcliffe,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.77,3104,Ben Jonson,The Alchemist,Alchemist,5,4,77,Subtle,Brentford,"To Brentford, westward, if thou say'st the word",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Middlesex,Brentford,"Previously called Brainford, a village at the junction of the Brent and Thames rivers. Outside of London at the time."
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.89,3222,Ben Jonson,The Alchemist,Alchemist,5,4,89,Subtle,Three Pigeons tavern,"My bird o'the night, we'll tickle it at the Pigeons",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Brentford,Three Pigeons tavern,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.4.118,4005,Ben Jonson,The Alchemist,Alchemist,5,4,118,Face,France,And tavern cups. Where be the French petticoats,TRUE,(4) Europe,FALSE,FALSE,Nationality,France,,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.15,5013,Ben Jonson,The Alchemist,Alchemist,5,5,15,Ananias,Egypt,Worse than the grasshoppers or the lice of Egypt.,TRUE,(4) Europe,FALSE,TRUE,Location,Egypt,,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.26,1262,Ben Jonson,The Alchemist,Alchemist,5,5,26,Lovewit,Lovewit's house,"The house is mine here, and the doors are open.",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Lovewit's house,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.33,1262,Ben Jonson,The Alchemist,Alchemist,5,5,33,Lovewit,Lovewit's house,"Somewhat an insolent part, let out my house",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Lovewit's house,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.46,4017,Ben Jonson,The Alchemist,Alchemist,5,5,46,Lovewit,Spain,"And should ha' married a Spanish count, but he",TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.77,2115,Ben Jonson,The Alchemist,Alchemist,5,5,77,Face,London,"The city new, and made a ditch about it",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.78,3120,Ben Jonson,The Alchemist,Alchemist,5,5,78,Face,Hoxton,"Of silver, shoud have run with cream from Hoxton",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,London,Hoxton,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.79,3216,Ben Jonson,The Alchemist,Alchemist,5,5,79,Face,Moorfields,That every Sunday in Moorfields the younkers,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Marshland north of London.,Moorfields,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.112,4101,Ben Jonson,The Alchemist,Alchemist,5,5,112,Lovewit,Amsterdam,To Amsterdam to your cellar. I will pray there,TRUE,(4) Europe,FALSE,TRUE,Location,Netherlands,Amsterdam,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.121,3110,Ben Jonson,The Alchemist,Alchemist,5,5,121,Face,Chester,"The Doctor, he shall hear of him at Westchester",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Chester,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.5.5.122,3136,Ben Jonson,The Alchemist,Alchemist,5,5,122,Face,Yarmouth,"And of the Captain, tell him, at Yarmouth, or",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,East Anglia,Yarmouth,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.Prologue..5,2115,Ben Jonson,The Alchemist,Alchemist,Prologue,,5,Dramatist,London,"Our scene is London, 'cause we would make known",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,,
Ben Jonson.Alchemist,Ben Jonson.Alchemist.Prologue..6,4004,Ben Jonson,The Alchemist,Alchemist,Prologue,,6,Dramatist,England,No country's mirth is better than our own.,TRUE,(4) Europe,FALSE,TRUE,Location,England,,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Prologue..4,4004,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Prologue,,4,Dramatist,England,"Of your land's faction, scandalized at toys,",TRUE,(4) Europe,FALSE,FALSE,Descriptor,England,,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..4,1287,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,4,Stage-Keeper,St Bartholomew's Hospital,"tell twenty. He plays one o'the Arches, that dwells about the Hospital, and",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,St Bartholomew's Hospital,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..7,4004,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,7,Stage-Keeper,England,"arras - it is like to be a very conceited scurvy one, in plain English. When't",TRUE,(4) Europe,FALSE,FALSE,Language,England,,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..8,5116,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,8,Stage-Keeper,Virginia,"comes to the Fair once, you were e'en as good go to Virginia, for anything",TRUE,"(5) World, outside Europe",FALSE,TRUE,Location,North America,Virginia,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..9,2118,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,9,Stage-Keeper,Smithfield,there is of Smithfield. He has not hit the humours: he does not know 'em;,TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Smithfield,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..14,4004,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,14,Stage-Keeper,England,"chain for the King of England and back again for the Prince, and sit still on",TRUE,(4) Europe,FALSE,FALSE,Descriptor,England,,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..15,4017,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,15,Stage-Keeper,Spain,his arse for the Pope and the King of Spain! None o'these fine sights! Nor,TRUE,(4) Europe,FALSE,FALSE,Descriptor,Spain,,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..26,1249,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,26,Stage-Keeper,Inns of Court,been soused by my witty young masters o'the Inns o' Court? What think you,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Inns of Court,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..50,1245,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,50,Scrivener,Hope Theatre,"at the Hope on the Bankside in the County of Surrey on the one party, and",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Hope Theatre,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..50,2119,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,50,Scrivener,South bank of the Thames,"at the Hope on the Bankside in the County of Surrey on the one party, and",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,South bank of the Thames,"The text states that this is in the County of Surrey, which is true, but it is marked as 'in London' due to its proximity and relevance to the city, irregardless that it was outside of London jurisdiction."
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..50,3016,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,50,Scrivener,Surrey,"at the Hope on the Bankside in the County of Surrey on the one party, and",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Surrey,,"Marked as outside of London because, like Middlesex, the county cannot be inside a city."
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..51,1245,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,51,Scrivener,Hope Theatre,the author of Barthol'mew Fair in the said place and county on the other party:,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Hope Theatre,The use of the word 'place' seems to knit the Hope Theatre and South bank together - both places have been recorded.
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..51,2119,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,51,Scrivener,South bank of the Thames,the author of Barthol'mew Fair in the said place and county on the other party:,TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,South bank of the Thames,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..51,3016,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,51,Scrivener,Surrey,the author of Barthol'mew Fair in the said place and county on the other party:,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Surrey,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..53,4004,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,53,Scrivener,England,"of our sovereign lord, James, by the grace of God King of England, France,",TRUE,(4) Europe,FALSE,TRUE,Location,England,,,"While typically this would be recorded as a 'description', Jonson lists multiple locations purposefully. Thus, 'King of England' here reads as more referencing a spatial location rather than a title."
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..53,4005,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,53,Scrivener,France,"of our sovereign lord, James, by the grace of God King of England, France,",TRUE,(4) Europe,FALSE,TRUE,Location,France,,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..54,4009,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,54,Scrivener,Ireland,"and Ireland, Defender of the Faith. And of Scotland the seventh and fortieth.",TRUE,(4) Europe,FALSE,TRUE,Location,Ireland,,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..54,4016,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,54,Scrivener,Scotland,"and Ireland, Defender of the Faith. And of Scotland the seventh and fortieth.",TRUE,(4) Europe,FALSE,TRUE,Location,Scotland,,,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..88,2118,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,88,Scrivener,Smithfield,"of Smithfield, but content himself with the present. Instead of a Little Davy",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Smithfield,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..113,2118,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,113,Scrivener,Smithfield,"of Smithfield, the booth, and the pig-broth, or of profaneness because a",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Smithfield,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.Induction..119,2118,Ben Jonson,Bartholomew Fair,Bartholomew Fair,Induction,,119,Scrivener,Smithfield,"special decorum, the place being as dirty as Smithfield, and as stinking every",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,Smithfield,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.3,3117,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,3,Littlewit,Harrow on the Hill,"Cokes, of Harrow o'th' Hill, i'th' County of Middlesex, Esquire, takes forth",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Middlesex,Harrow on the Hill,Middlesex - and consequently Harrow on the Hill - were outside of London at this time.
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.3,3010,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,3,Littlewit,Middlesex,"Cokes, of Harrow o'th' Hill, i'th' County of Middlesex, Esquire, takes forth",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Middlesex,Middlesex,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.4,3117,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,4,Littlewit,Harrow on the Hill,his licence to marry Mistress Grace Wellborn of the said place and county.,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Middlesex,Harrow on the HIll,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.4,3010,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,4,Littlewit,Middlesex,his licence to marry Mistress Grace Wellborn of the said place and county.,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Middlesex,Middlesex,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.9,1270,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,9,Littlewit,Old St Paul's Cathedral,"o'the pretty wits o'Paul's, the 'Little Wit of London' - so thou art called -",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Old St Paul's Cathedral,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.9,2115,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,9,Littlewit,London,"o'the pretty wits o'Paul's, the 'Little Wit of London' - so thou art called -",TRUE,(2) General London Location,TRUE,FALSE,Descriptor,England,London,London,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.12,1210,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,12,Littlewit,Bow Church court,"there now, I speak quib, too - let 'em carry thee out o'the archdeacon's court",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Bow Church court,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.18,1214,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,18,Littlewit,Budge Row,"of Budge Row! Sweet Win, let me kiss it! And her fine high shoes, like the",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Budge Row,Formed the eastern end of Watling Street.
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.19,4017,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,19,Littlewit,Spain,"Spanish lady! Good Win, go a little; I would fain see thee pace, pretty Win!",TRUE,(4) Europe,FALSE,FALSE,Nationality,Spain,,Spain,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.26,1302,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,26,Littlewit,The Three Cranes tavern,"pretenders to wit: your Three Cranes, Mitre, and Mermaid men! Not a corn",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,The Three Cranes tavern,In the Vintry by Upper Thames Street.
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.26,1299,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,26,Littlewit,The Mitre tavern,"pretenders to wit: your Three Cranes, Mitre, and Mermaid men! Not a corn",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,The Mitre tavern,"Several 'Mitre' taverns in the city, the best known of which were in Cheapside, Bread Street and Fleet Street."
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.1.26,1298,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,1,26,Littlewit,The Mermaid tavern,"pretenders to wit: your Three Cranes, Mitre, and Mermaid men! Not a corn",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,The Mermaid tavern,The famous Mermaid tavern (among others in the city with the same name) was between Bread an Friday Streets and is probably the one referred to here.
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.2.5,2106,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,2,5,Littlewit,Cheapside,"habit. I challenge all Cheapside to show much another - Moorfields, Pimlico",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Cheapside,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.2.5,3216,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,2,5,Littlewit,Moorfields,"habit. I challenge all Cheapside to show much another - Moorfields, Pimlico",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Marshland north of London.,Moorfields,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.2.5-6,3219,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,2,5-6,Littlewit,Pimlico Path house,"Path, or the Exchange in a summer evening - with a lace to boot, as this has.",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Hoxton,Pimlico Path house,
Ben Jonson.Bartholomew Fair,Ben Jonson.Bartholomew Fair.1.2.6,1300,Ben Jonson,Bartholomew Fair,Bartholomew Fair,1,2,6,Littlewit,The New Exchange,"Path, or the Exchange in a summer evening - with a lace to boot, as this has.",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,The New Exchange,
